tick,10P_x,10P_y,5P_x,5P_y,10PB_x,10PB_y,5PB_x,5PB_y,10B_x,10B_y,5B_x,5B_y,10BG_x,10BG_y,5GB_x,5GB_y,10G_x,10G_y,5G_x,5G_y,10GY_x,10GY_y,5GY_x,5GY_y,10Y_x,10Y_y,5Y_x,5Y_y,10YR_x,10YR_y,5YR_x,5YR_y,10R_x,10R_y,5R_x,5R_y,10RP_x,10RP_y,5RP_x,5RP_y
418,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
419,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
420,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
421,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
422,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
423,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
424,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
425,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
426,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
427,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
428,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
429,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
430,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
431,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
432,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
433,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
434,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
435,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
436,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
437,83.44498833047007,248.1811418185325,86.6911754408225,240.39849978172083,102.76434624726632,242.5380789715032,393.08501625650104,352.6361942766812,342.30880759768615,177.9626478265528,60.441776081399986,265.06164558162027,95.69643747187138,294.10485049562317,341.1298451899109,305.52674359841706,412.82776345036154,192.2266590921014,402.1419307304772,184.07438311458077,353.92273049571656,288.900469596315,64.4521535258992,339.5730179739145,337.71178071228667,343.5383248972142,400.7595213473501,156.51511462310313,327.0914496884198,367.2304709952289,413.3860167292346,149.63498286844668,397.38167968068745,254.61192274818086,411.9113421825725,295.0787683573266,300.2704881056042,373.1471782255045,96.70096264984235,231.5680703900058
